seqDocumento,dataPublicacao,numeroRegistro,numProcessoSTJ,dataRecebimento,dataDistribuicao,ministro,recurso,descricaoMonocratica,assuntoPenal
181412053,2023-03-30 00:00:00-03:00,202300583683,2055689,2023-02-27 00:00:00-03:00,2023-03-10 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183456996,2023-03-30 00:00:00-03:00,202300556787,2055460,2023-02-23 23:00:00-03:00,2023-03-14 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
182019530,2023-03-30 00:00:00-03:00,202300451362,2053077,2023-02-14 23:00:00-03:00,2023-03-02 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183530034,2023-03-30 00:00:00-03:00,202300804900,2058263,2023-03-14 00:00:00-03:00,2023-03-22 00:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183495100,2023-03-31 00:00:00-03:00,201803431043,1789169,2018-12-18 00:00:00-02:00,2018-12-27 00:00:00-02:00,ANTONIO SALDANHA PALHEIRO,,Conhecido em parte o recurso e provido em parte,1
173471009,2023-03-31 00:00:00-03:00,202001243351,1876479,2020-06-02 00:00:00-03:00,2020-07-16 00:00:00-03:00,MOURA RIBEIRO,AGRAVO INTERNO,Conhecido o recurso e provido,0
147829151,2023-03-31 00:00:00-03:00,202001113668,1908711,2020-05-18 00:00:00-03:00,2020-06-01 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido em parte o recurso e provido em parte,0
181949172,2023-03-31 00:00:00-03:00,202000096406,1872623,2020-01-20 23:00:00-03:00,2020-01-28 23:00:00-03:00,BENEDITO GONÇALVES,,Conhecido o recurso e provido,0
150722529,2023-03-31 00:00:00-03:00,201902691983,1836977,2019-09-09 00:00:00-03:00,2019-09-10 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
177268818,2023-03-31 00:00:00-03:00,201902494556,1833267,2019-08-21 00:00:00-03:00,2019-08-22 00:00:00-03:00,PAULO SÉRGIO DOMINGUES,,Conhecido o recurso e provido,0
183114277,2023-03-31 00:00:00-03:00,202102835990,1958482,2021-08-31 00:00:00-03:00,2021-09-22 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
182420075,2023-03-31 00:00:00-03:00,202102503689,1955224,2021-08-05 00:00:00-03:00,2021-09-10 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
181422865,2023-03-31 00:00:00-03:00,202102428805,1955102,2021-07-30 00:00:00-03:00,2021-09-01 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
183569515,2023-03-31 00:00:00-03:00,202102354125,1953916,2021-07-26 00:00:00-03:00,2021-08-17 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
177271887,2023-03-31 00:00:00-03:00,202101869774,1944668,2021-06-16 00:00:00-03:00,2021-06-22 00:00:00-03:00,PAULO SÉRGIO DOMINGUES,,Conhecido o recurso e provido,0
177641740,2023-03-31 00:00:00-03:00,202101564078,1939652,2021-05-20 00:00:00-03:00,2021-05-24 00:00:00-03:00,PAULO SÉRGIO DOMINGUES,,Conhecido o recurso e provido,0
181524747,2023-03-31 00:00:00-03:00,202100561118,1924444,2021-03-01 00:00:00-03:00,2021-03-03 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
183657575,2023-03-31 00:00:00-03:00,202100204384,2022483,2021-01-28 23:00:00-03:00,2021-02-25 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
182812286,2023-03-31 00:00:00-03:00,202003262890,1910479,2020-12-06 23:00:00-03:00,2020-12-21 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
180698967,2023-03-31 00:00:00-03:00,202200888820,1994224,2022-03-29 00:00:00-03:00,2022-05-03 00:00:00-03:00,REGINA HELENA COSTA,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
180947563,2023-03-31 00:00:00-03:00,202202468162,2018603,2022-08-09 00:00:00-03:00,2022-08-22 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
183419668,2023-03-31 00:00:00-03:00,202200217342,1982481,2022-01-30 23:00:00-03:00,2022-02-07 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,AGRAVO REGIMENTAL,Conhecido o recurso e provido,1
180509605,2023-03-31 00:00:00-03:00,202103801830,1975787,2021-11-25 23:00:00-03:00,2021-12-29 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183251878,2023-03-31 00:00:00-03:00,202103194164,1966450,2021-10-03 00:00:00-03:00,2021-11-09 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
183419754,2023-03-31 00:00:00-03:00,202202979284,2028030,2022-09-16 00:00:00-03:00,2022-09-30 00:00:00-03:00,MARCO BUZZI,,Conhecido em parte o recurso e provido em parte,0
182420645,2023-03-31 00:00:00-03:00,202201305910,2000695,2022-05-05 00:00:00-03:00,2022-05-13 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
181633320,2023-03-31 00:00:00-03:00,202200956575,1995172,2022-04-04 00:00:00-03:00,2022-04-29 00:00:00-03:00,MARIA ISABEL GALLOTTI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
181633322,2023-03-31 00:00:00-03:00,202200956575,1995172,2022-04-04 00:00:00-03:00,2022-04-29 00:00:00-03:00,MARIA ISABEL GALLOTTI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos em Parte,0
166136362,2023-03-31 00:00:00-03:00,202202487400,2019062,2022-08-12 00:00:00-03:00,2022-08-24 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
183513642,2023-03-31 00:00:00-03:00,202203487305,2036858,2022-10-28 00:00:00-03:00,2022-11-15 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
182710406,2023-03-31 00:00:00-03:00,202202385053,2017296,2022-08-02 00:00:00-03:00,2022-08-04 00:00:00-03:00,MARIA ISABEL GALLOTTI,AGRAVO INTERNO,Conhecido o recurso e provido,0
182623960,2023-03-31 00:00:00-03:00,202202200791,2014093,2022-07-15 00:00:00-03:00,2022-07-20 00:00:00-03:00,MARCO BUZZI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
183508163,2023-03-31 00:00:00-03:00,202202137883,2013421,2022-07-11 00:00:00-03:00,2022-07-20 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
181421336,2023-03-31 00:00:00-03:00,202202120626,2013176,2022-07-08 00:00:00-03:00,2022-07-19 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido em parte o recurso e provido em parte,0
183100055,2023-03-31 00:00:00-03:00,202202082263,2013068,2022-07-06 00:00:00-03:00,2022-07-22 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
181377040,2023-03-31 00:00:00-03:00,202202007432,2011378,2022-06-29 00:00:00-03:00,2022-07-05 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
181430182,2023-03-31 00:00:00-03:00,202202001546,2011291,2022-06-29 00:00:00-03:00,2022-07-04 00:00:00-03:00,MESSOD AZULAY NETO,,Conhecido o recurso e provido em parte,1
181601565,2023-03-31 00:00:00-03:00,202203061998,2060974,2022-09-23 00:00:00-03:00,2022-09-29 00:00:00-03:00,MOURA RIBEIRO,,"Determinar re-autuação como Recurso Especial
",0
183653489,2023-03-31 00:00:00-03:00,202203812411,2060972,2022-11-27 23:00:00-03:00,2022-12-06 23:00:00-03:00,NANCY ANDRIGHI,,"Determinar re-autuação como Recurso Especial
",0
183674222,2023-03-31 00:00:00-03:00,202203806619,2041717,2022-11-27 23:00:00-03:00,2022-12-01 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
183636991,2023-03-31 00:00:00-03:00,202202918888,2060975,2022-09-13 00:00:00-03:00,2022-09-20 00:00:00-03:00,NANCY ANDRIGHI,,"Determinar re-autuação como Recurso Especial
",0
180948139,2023-03-31 00:00:00-03:00,202202899990,2026740,2022-09-12 00:00:00-03:00,2022-10-10 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
180954809,2023-03-31 00:00:00-03:00,202202740970,2060976,2022-08-29 00:00:00-03:00,2022-09-05 00:00:00-03:00,MOURA RIBEIRO,,"Determinar re-autuação como Recurso Especial
",0
183709502,2023-03-31 00:00:00-03:00,202202615783,2021559,2022-08-22 00:00:00-03:00,2022-08-29 00:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido em parte,1
183719395,2023-03-31 00:00:00-03:00,202202615783,2021559,2022-08-22 00:00:00-03:00,2022-08-29 00:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido em parte,1
183514473,2023-03-31 00:00:00-03:00,202203561612,2060973,2022-11-06 23:00:00-03:00,2022-11-09 23:00:00-03:00,NANCY ANDRIGHI,,"Determinar re-autuação como Recurso Especial
",0
183496762,2023-03-31 00:00:00-03:00,202203181522,2031524,2022-10-04 00:00:00-03:00,2022-11-06 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183656589,2023-03-31 00:00:00-03:00,202203135770,2031114,2022-09-29 00:00:00-03:00,2022-10-13 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido em parte,0
180948435,2023-03-31 00:00:00-03:00,202203090497,2029906,2022-09-26 00:00:00-03:00,2022-10-10 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
183599204,2023-03-31 00:00:00-03:00,202203063921,2029961,2022-09-23 00:00:00-03:00,2022-10-06 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
183193536,2023-03-31 00:00:00-03:00,202203816690,2042187,2022-11-28 23:00:00-03:00,2022-12-18 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183608398,2023-03-31 00:00:00-03:00,202203791617,2041408,2022-11-24 23:00:00-03:00,2022-12-06 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
177704981,2023-03-31 00:00:00-03:00,202203713753,2040515,2022-11-20 23:00:00-03:00,2022-12-05 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
173046529,2023-03-31 00:00:00-03:00,202203711900,2040488,2022-11-20 23:00:00-03:00,2022-12-05 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183494275,2023-03-31 00:00:00-03:00,202203682494,2039821,2022-11-16 23:00:00-03:00,2022-11-24 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183406977,2023-03-31 00:00:00-03:00,202203597738,2038385,2022-11-07 23:00:00-03:00,2022-11-28 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
178376200,2023-03-31 00:00:00-03:00,202300250688,2049813,2023-01-30 23:00:00-03:00,2023-02-07 23:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
182037259,2023-03-31 00:00:00-03:00,202300213850,2049309,2023-01-26 23:00:00-03:00,2023-02-05 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
183786185,2023-03-31 00:00:00-03:00,202203862099,2060971,2022-12-01 23:00:00-03:00,2022-12-11 23:00:00-03:00,NANCY ANDRIGHI,,"Determinar re-autuação como Recurso Especial
",0
182008271,2023-03-31 00:00:00-03:00,202300076920,2047064,2023-01-12 23:00:00-03:00,2023-01-18 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183159125,2023-03-31 00:00:00-03:00,202300014071,2045974,2023-01-08 23:00:00-03:00,2023-01-10 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
179832490,2023-03-31 00:00:00-03:00,202300288118,2050829,2023-02-01 23:00:00-03:00,2023-02-09 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
182037571,2023-03-31 00:00:00-03:00,202300269475,2050025,2023-01-31 23:00:00-03:00,2023-02-07 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
177812904,2023-03-31 00:00:00-03:00,202300268946,2050020,2023-01-31 23:00:00-03:00,2023-02-09 23:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido em parte,0
183562989,2023-03-31 00:00:00-03:00,202300693853,2057172,2023-03-07 00:00:00-03:00,2023-03-16 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
183635436,2023-03-31 00:00:00-03:00,202300159029,2048756,2023-01-22 23:00:00-03:00,2023-02-01 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
179776145,2023-03-31 00:00:00-03:00,202300494378,2053334,2023-02-16 23:00:00-03:00,2023-03-01 00:00:00-03:00,MOURA RIBEIRO,,Conhecido em parte o recurso e provido,0
179949664,2023-03-31 00:00:00-03:00,202300493077,2053361,2023-02-16 23:00:00-03:00,2023-02-28 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
181537033,2023-03-31 00:00:00-03:00,202300441377,2052765,2023-02-13 23:00:00-03:00,2023-03-01 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
182591911,2023-03-31 00:00:00-03:00,202300404889,2051705,2023-02-09 23:00:00-03:00,2023-02-16 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
182077919,2023-03-31 00:00:00-03:00,202300402186,2051706,2023-02-09 23:00:00-03:00,2023-03-01 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183483460,2023-03-31 00:00:00-03:00,202300375000,2051461,2023-02-08 23:00:00-03:00,2023-02-14 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
179712135,2023-03-31 00:00:00-03:00,202300356545,2051206,2023-02-07 23:00:00-03:00,2023-02-16 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183431752,2023-03-31 00:00:00-03:00,202300338232,2050725,2023-02-06 23:00:00-03:00,2023-02-08 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
183651763,2023-03-31 00:00:00-03:00,202300776380,2057825,2023-03-13 00:00:00-03:00,2023-03-28 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183586498,2023-03-31 00:00:00-03:00,202300742820,2056992,2023-03-09 00:00:00-03:00,2023-03-28 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183784970,2023-03-31 00:00:00-03:00,202300727458,2057419,2023-03-08 00:00:00-03:00,2023-03-23 00:00:00-03:00,MESSOD AZULAY NETO,,Conhecido o recurso e provido,1
183795812,2023-03-31 00:00:00-03:00,202300665620,2057157,2023-03-06 00:00:00-03:00,2023-03-29 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido em parte,0
181546646,2023-03-31 00:00:00-03:00,202300664165,2056200,2023-03-03 00:00:00-03:00,2023-03-14 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183791343,2023-03-31 00:00:00-03:00,202300560381,2055475,2023-02-23 23:00:00-03:00,2023-03-09 00:00:00-03:00,MOURA RIBEIRO,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos em Parte,0
183580848,2023-03-31 00:00:00-03:00,202300556144,2055456,2023-02-23 23:00:00-03:00,2023-03-10 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,,Conhecido o recurso e provido,0
183249342,2023-03-31 00:00:00-03:00,202300527961,2054542,2023-02-22 23:00:00-03:00,2023-03-24 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
180012085,2023-04-03 00:00:00-03:00,201502335876,1557188,2015-09-22 00:00:00-03:00,2015-09-25 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
180764754,2023-04-03 00:00:00-03:00,201500778801,1526361,2015-04-07 00:00:00-03:00,2015-04-28 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183687984,2023-04-03 00:00:00-03:00,201702547590,1702170,2017-10-02 00:00:00-03:00,2017-10-09 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
183908658,2023-04-03 00:00:00-03:00,201702455801,1703471,2017-09-21 00:00:00-03:00,2017-10-17 00:00:00-02:00,ANTONIO CARLOS FERREIRA,AGRAVO INTERNO,Conhecido o recurso e provido,0
183382557,2023-04-03 00:00:00-03:00,201601394731,1603079,2016-05-16 00:00:00-03:00,2016-05-27 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
182330320,2023-04-03 00:00:00-03:00,201601302069,1601236,2016-05-07 00:00:00-03:00,2016-05-19 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
182469973,2023-04-03 00:00:00-03:00,201600840942,1592403,2016-03-28 00:00:00-03:00,2016-04-11 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183257098,2023-04-03 00:00:00-03:00,202100934355,1930158,2021-03-29 00:00:00-03:00,2021-04-13 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
181250965,2023-04-03 00:00:00-03:00,202100785737,1927910,2021-03-17 00:00:00-03:00,2021-03-23 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
180855915,2023-04-03 00:00:00-03:00,201502535780,1748479,2015-10-02 00:00:00-03:00,2015-10-13 00:00:00-03:00,RAUL ARAÚJO,AGRAVO INTERNO,Conhecido o recurso e provido,0
183217813,2023-04-03 00:00:00-03:00,202001652220,1882861,2020-07-08 00:00:00-03:00,2020-08-18 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183222629,2023-04-03 00:00:00-03:00,202001652220,1882861,2020-07-08 00:00:00-03:00,2020-08-18 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
182194634,2023-04-03 00:00:00-03:00,202001311817,1877700,2020-06-08 00:00:00-03:00,2020-07-24 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
181797424,2023-04-03 00:00:00-03:00,202103961687,1978497,2021-12-09 23:00:00-03:00,2022-01-24 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
177266159,2023-04-03 00:00:00-03:00,201901218843,1811789,2019-05-02 00:00:00-03:00,2019-05-21 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183917556,2023-04-03 00:00:00-03:00,201901048716,1809198,2019-04-12 00:00:00-03:00,2019-06-12 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
183507119,2023-04-03 00:00:00-03:00,201900889934,1804932,2019-03-29 00:00:00-03:00,2019-04-01 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
183530080,2023-04-03 00:00:00-03:00,201803408429,1788407,2018-12-17 00:00:00-02:00,2018-12-27 00:00:00-02:00,ASSUSETE MAGALHÃES,,Conhecido o recurso e provido,0
179623657,2023-04-03 00:00:00-03:00,201803228582,1784400,2018-11-29 00:00:00-02:00,2018-12-11 00:00:00-02:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
181860881,2023-04-03 00:00:00-03:00,201802607340,1771836,2018-10-02 00:00:00-03:00,2018-10-10 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
179624064,2023-04-03 00:00:00-03:00,201802488421,1768980,2018-09-21 00:00:00-03:00,2018-10-23 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183983374,2023-04-03 00:00:00-03:00,201800546494,1734371,2018-03-12 00:00:00-03:00,2018-03-19 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183366451,2023-04-03 00:00:00-03:00,202103143690,1964969,2021-09-28 00:00:00-03:00,2021-11-04 00:00:00-03:00,MARCO BUZZI,,Conhecido em parte o recurso e provido em parte,0
181316282,2023-04-03 00:00:00-03:00,202103094371,1971368,2021-09-23 00:00:00-03:00,2021-12-08 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183026405,2023-04-03 00:00:00-03:00,202102915777,1959809,2021-09-08 00:00:00-03:00,2021-09-28 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183796451,2023-04-03 00:00:00-03:00,202102776210,1957706,2021-08-26 00:00:00-03:00,2021-09-14 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
181225104,2023-04-03 00:00:00-03:00,202102673282,1960779,2021-08-19 00:00:00-03:00,2021-09-21 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183975118,2023-04-03 00:00:00-03:00,202102587286,1955615,2021-08-12 00:00:00-03:00,2021-09-14 00:00:00-03:00,MOURA RIBEIRO,,Conhecido em parte o recurso e provido em parte,0
183621038,2023-04-03 00:00:00-03:00,202102392861,1951841,2021-07-28 00:00:00-03:00,2021-08-16 00:00:00-03:00,REGINA HELENA COSTA,,"Determinar re-autuação como Recurso Especial
",0
152875686,2023-04-03 00:00:00-03:00,202101908072,1945080,2021-06-18 00:00:00-03:00,2021-07-06 00:00:00-03:00,ANTONIO CARLOS FERREIRA,AGRAVO INTERNO,Provimento por decisão monocrática,0
180523914,2023-04-03 00:00:00-03:00,202101288355,1935710,2021-04-29 00:00:00-03:00,2021-04-30 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183796404,2023-04-03 00:00:00-03:00,202100363135,1920914,2021-02-10 23:00:00-03:00,2021-02-17 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183785017,2023-04-03 00:00:00-03:00,202002923118,1904605,2020-10-27 00:00:00-03:00,2020-11-18 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido em parte,0
182692160,2023-04-03 00:00:00-03:00,202002275800,1893583,2020-09-03 00:00:00-03:00,2020-09-17 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
180743287,2023-04-03 00:00:00-03:00,202200686430,1990289,2022-03-11 00:00:00-03:00,2022-04-07 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
175701168,2023-04-03 00:00:00-03:00,202200439726,1986833,2022-02-16 23:00:00-03:00,2022-03-08 00:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido em parte o recurso e provido,1
183508161,2023-04-03 00:00:00-03:00,202200344006,1984366,2022-02-08 23:00:00-03:00,2022-02-16 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183959724,2023-04-03 00:00:00-03:00,202200199150,1982387,2022-01-26 23:00:00-03:00,2022-02-06 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183251100,2023-04-03 00:00:00-03:00,202201961298,2010732,2022-06-24 00:00:00-03:00,2022-06-29 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
179956617,2023-04-03 00:00:00-03:00,202201943390,2010598,2022-06-23 00:00:00-03:00,2022-07-18 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183195512,2023-04-03 00:00:00-03:00,202103884023,1976515,2021-12-02 23:00:00-03:00,2021-12-06 23:00:00-03:00,ANTONIO CARLOS FERREIRA,AGRAVO INTERNO,Conhecido o recurso e provido,0
182173874,2023-04-03 00:00:00-03:00,202103688439,1972053,2021-11-17 23:00:00-03:00,2021-12-01 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
180247672,2023-04-03 00:00:00-03:00,202103509557,1969131,2021-11-02 00:00:00-03:00,2021-11-23 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
180477522,2023-04-03 00:00:00-03:00,202103476658,1974306,2021-10-27 00:00:00-03:00,2021-12-08 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
180702400,2023-04-03 00:00:00-03:00,202201585304,2005375,2022-05-25 00:00:00-03:00,2022-06-27 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183826367,2023-04-03 00:00:00-03:00,202201409439,2001963,2022-05-12 00:00:00-03:00,2022-05-19 00:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
180894805,2023-04-03 00:00:00-03:00,202202417977,2017791,2022-08-04 00:00:00-03:00,2022-08-09 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183494192,2023-04-03 00:00:00-03:00,202202407576,2017654,2022-08-03 00:00:00-03:00,2022-08-16 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
180389154,2023-04-03 00:00:00-03:00,202202337470,2016552,2022-07-28 00:00:00-03:00,2022-08-09 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
180736932,2023-04-03 00:00:00-03:00,202202183220,2014207,2022-07-14 00:00:00-03:00,2022-07-21 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183798073,2023-04-03 00:00:00-03:00,202202116337,2013122,2022-07-08 00:00:00-03:00,2022-07-18 00:00:00-03:00,MESSOD AZULAY NETO,,Conhecido em parte o recurso e provido em parte,1
178840930,2023-04-03 00:00:00-03:00,202202896098,2026475,2022-09-12 00:00:00-03:00,2022-10-05 00:00:00-03:00,MARCO BUZZI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
168947428,2023-04-03 00:00:00-03:00,202202896049,2026476,2022-09-12 00:00:00-03:00,2022-09-30 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183744143,2023-04-03 00:00:00-03:00,202202890924,2026355,2022-09-12 00:00:00-03:00,2022-09-21 00:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
183250478,2023-04-03 00:00:00-03:00,202201935578,2010504,2022-06-23 00:00:00-03:00,2022-07-18 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183695031,2023-04-03 00:00:00-03:00,202201922301,2010355,2022-06-22 00:00:00-03:00,2022-07-18 00:00:00-03:00,RAUL ARAÚJO,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
183248025,2023-04-03 00:00:00-03:00,202201911130,2010144,2022-06-21 00:00:00-03:00,2022-07-15 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183725687,2023-04-03 00:00:00-03:00,202201756149,2007726,2022-06-07 00:00:00-03:00,2022-07-04 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
180896561,2023-04-03 00:00:00-03:00,202201673130,2006321,2022-06-01 00:00:00-03:00,2022-06-09 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
